x,y,label
8.80522504565306,4.861240180209279,1
8.680297433165833,4.4523043325170875,1
8.337928309920244,3.257808193564415,1
8.133420035708696,4.069052277132869,1
5.9018983620917425,6.38040610589087,1
8.235497263376601,5.960946684703231,1
7.610793060623109,4.326500685885549,1
8.88762251578737,5.368219978176057,1
5.827973173814826,3.7933068992570043,1
8.610252658836544,5.980688843876123,1
8.218164128251374,5.662170452065766,1
5.758729165652767,5.340768062509596,1
8.003570752567612,5.787264524959028,1
6.8295093309134245,3.7037960635498166,1
6.586040534079075,3.7800263604149222,1
8.27016304875724,4.64869165699929,1
5.693120259908028,4.771496366709471,1
6.98002426023595,5.684180835261941,1
7.311574875260703,6.814491085708141,1
5.846443913760595,6.417405814863741,1
8.023214805754833,6.325066193938255,1
8.014527344377711,5.411871639080346,1
6.406266940874048,4.740635530091822,1
6.9925818057963625,3.2755732955411077,1
5.587035478907637,4.204359184019268,1
5.687714507454075,4.2171982154250145,1
7.364928480470553,6.748376244679093,1
5.689728667261079,4.615773725323379,1
7.285648588789627,5.301734020933509,1
8.728112233569846,5.719282530248165,1
6.475676743546501,4.007144128903747,1
5.896773454383947,6.1746807442978024,1
7.4265509895049036,5.886951859109104,1
6.139855389483273,3.8310040570795536,1
8.904833294218406,4.396460368297994,1
8.120647680596448,4.079532052390277,1
6.925082879140973,5.66766382753849,1
7.738802966894582,6.619998252019286,1
8.365580948069692,5.854132862761617,1
5.686098315753043,3.423909643664956,1
7.412212399765849,3.1002603685483336,1
8.254863310139626,3.8530610855668783,1
6.799482342321426,5.717509867623448,1
7.732987395953387,5.924759054556489,1
5.986753118224442,5.823512729257345,1
7.1927887729834765,3.341666590422392,1
8.969096158980392,6.325255581177771,1
8.777284974232316,3.6691753808408976,1
7.2721483471104875,5.035473356954753,1
7.982658556196839,4.128799193538725,1
7.542803197167814,3.9196339435875416,1
8.500897380406968,5.442842086777091,1
7.388264448964037,4.338813599199057,1
7.299520793254487,3.869954123161733,1
7.535062875598669,5.370210662484169,1
7.452838997822255,6.222218738868833,1
8.117026377818547,4.0147428354248405,1
6.758991106064059,3.685139497742057,1
6.913736712769605,4.824143442325294,1
5.838086652802303,4.068795423023403,1
6.835418982896954,6.790492337197065,1
7.9237938929582015,5.759153440594673,1
5.58510566118639,5.862428123131394,1
7.096680501359515,4.843569681979716,1
5.987226531258784,3.6778054740279913,1
7.19366162258666,6.672772014513612,1
5.67932248825673,6.37716112844646,1
8.940960308536887,3.7571332389488816,1
8.757862619007938,4.67249065078795,1
7.164764205459505,4.891491453163326,1
8.869858852936886,4.180861816741526,1
5.542893839534372,3.7205573227256536,1
7.037702469853684,3.219139175489545,1
6.575063002412207,6.568634499795735,1
5.9913761710049585,5.307545881718397,1
8.032189301913604,6.548639262095094,1
7.450772327021696,4.38850399851799,1
6.269189749029465,4.445722545497119,1
6.027477029245347,3.5119536500424147,1
8.40344716841355,5.139363815076649,1
7.0331680023809895,6.3483691504225135,1
7.3725416822126135,4.323288345709443,1
7.902801224496216,6.524502519518137,1
6.222864323644899,4.5267251478508115,1
5.568600256694481,3.5823829667642713,1
6.205019890447147,5.435470083728433,1
8.03623452107422,4.444676082581282,1
8.877507918747142,6.904136131517589,1
5.942329996847548,5.642779180780053,1
7.308872619993053,3.234534405171871,1
7.005700386478566,6.7765308218076825,1
8.015775145846419,4.129010638222098,1
7.541987347882241,4.868106365203857,1
6.712747357203625,6.578005905263126,1
8.067061031470075,3.326350873336196,1
8.767626140965149,4.476829841732979,1
7.08733874198515,6.9518117951229215,1
6.115928394021466,4.990796725265682,1
6.284547584829852,5.724294489249587,1
7.061052699224092,3.0325889606028795,1
6.458803597488441,5.318822164088488,1
6.9906643950380385,3.6375672491267323,1
7.225496559520252,5.301513072103262,1
0.6671999339014292,1.1353613447863609,2
0.4500235761515796,-0.7174461628310382,2
0.9506283183582127,-0.06571408442687243,2
-0.06479232665151358,0.32487392565235496,2
0.6245562531985343,1.265438013128005,2
-0.5886083198711276,1.2806150813121349,2
0.024363805539906025,0.714586656074971,2
0.8509320928715169,-0.5069771769922227,2
0.657662810292095,-0.8805123987840489,2
0.4231540751643479,0.8045404686126858,2
-0.4358781510964036,-1.2812059033894911,2
0.7856854116544127,0.5807882843073457,2
0.5294124209322035,-0.9591721167089418,2
-0.6713059367612004,-1.8969261749880388,2
0.46414879942312837,-1.5186741111101583,2
-0.49378764210268855,-1.8993278378620744,2
0.016758986748754978,-0.2259834666037932,2
0.23562756879255176,0.3681608422193676,2
0.21656865952536464,1.1418644106015563,2
-0.4931646236218512,1.0878804102540016,2
-0.8437031409703195,0.8017051528440788,2
0.6186361284926534,0.038829322322271764,2
-0.9251382956281304,-1.8600929180392995,2
0.0797524694353342,-1.4879442536039278,2
-0.464501965790987,0.5000964427599683,2
0.6281002848409116,-1.6101464633829892,2
0.38892964413389564,0.58798571547959,2
0.7892161197960377,-0.23282202484551817,2
-0.9203883032314479,-1.7766721941297874,2
-0.7390864230692387,1.4414010242326185,2
-0.8650604444555938,0.8773392350412905,2
-0.9228503545746207,-1.8261559628881514,2
0.23519351845607162,-1.8155896081589162,2
-0.8035676977597177,0.5774965194286779,2
-0.24678168399259448,1.4035573988221586,2
0.6855617575347424,1.3049234843347222,2
0.6507925600744784,-1.966110227163881,2
-0.9182245908305049,1.2251437635859475,2
0.8587061986327171,-0.020150761120021343,2
-0.9079703195020556,-1.3338273698464036,2
-0.6106530362740159,0.6176966691855341,2
-0.1569335963577032,-0.09442158334422857,2
0.6668751714751124,-0.7212819459382445,2
-0.030613644514232874,0.47913754486944526,2
0.7086894423700869,-1.4108161416370422,2
0.17849127016961575,-1.1028034935006872,2
0.15173782035708427,-0.5405787521740422,2
-0.06503133336082101,0.7755277616670355,2
-0.5225937888026237,1.469810718554072,2
-0.5255743395537138,-1.6580081494757906,2
-0.5374982682988048,-0.17621142114512622,2
0.9779758024960756,-0.13296341965906322,2
-0.06489834701642394,-1.7301742056151852,2
-0.861638754606247,1.2940076745580882,2
-0.6144575676880777,-0.28402325056958944,2
0.3016766160726547,-0.9667314514517784,2
-0.8410902465693653,-0.8480355618521571,2
0.6245329370722175,-1.8720779162831604,2
0.9279774674214423,0.3146775697823614,2
0.4432738348841667,0.6442670550895855,2
-0.9461657935753465,-1.3827329594641924,2
0.5412645419128239,-0.30818267224822193,2
0.6886835307814181,0.8751444355584681,2
-0.22687890520319343,-0.18088978412561119,2
0.8595041981898248,1.2699146009981632,2
-0.9324243040755391,-0.37217016518116,2
-0.22060769563540816,-1.9875195234781131,2
-0.5343150342814624,-0.011040919460356236,2
-0.6533341072499752,-0.8678641255246475,2
-0.6022967603057623,0.8248373611131683,2
-0.3250232907012105,0.29447929735761136,2
-0.8336640945635736,0.999929407495074,2
-0.8852187343873084,-1.5829497030936182,2
-0.978039413690567,-0.22716869541909546,2
0.7370402906090021,0.8281234819442034,2
-0.6189008285291493,-1.4103544779354706,2
-0.35769897140562534,1.17896281555295,2
-0.9412082904018462,-1.8292567053576931,2
-0.7231327900663018,0.3071606248850003,2
-0.5272310227155685,0.017840016982518137,2
-0.3133940710686147,0.22000374109484255,2
0.9250930068083107,1.211565931327641,2
0.9308459032326937,0.12163943296764046,2
-0.5165191413834691,0.7528313845396042,2
-0.03485848614946008,-0.8595698430435732,2
0.7518123546615243,0.16309975693002343,2
0.5942577566020191,-0.27601496141869575,2
0.3709442154504359,-0.08978361776098609,2
0.14898649882525206,-0.15701914113014936,2
0.3263100506737828,-0.4131348478840664,2
0.21306996792554855,-1.624031677027233,2
0.6033864114433527,-0.25536783563438803,2
-0.3274236051365733,0.2274576936615631,2
-0.04345508199185133,-1.9585517448140308,2
-0.2796406811103225,1.116567426477559,2
0.9539590105414391,0.040367221808992326,2
-0.7217648928053677,0.16445994551759213,2
-0.9168073073960841,-1.8350253213429824,2
-0.38975067762658,-1.975948511972092,2
-0.8366599907167256,-1.8136397160124034,2
0.6967805027961731,-1.4913558090338483,2
-0.7784050144255161,-0.7011521803215146,2
0.45535267842933536,1.4727558601880446,2
-0.7707963334396482,-0.2844944446114823,2
0.9724556352011859,0.9393298213835806,2
0.7898233653977513,-1.6676542864879593,2
-0.47041102638468146,-1.5569247362436727,2
-0.1617926280014217,0.632090252940543,2
0.7273588110692799,-0.8088690738659352,2
-0.8027542629279196,-1.572419756790623,2
0.2759351269342005,-0.3711633024504408,2
0.1330119539052248,1.3493567798286676,2
-0.10396368522197008,-1.4931894929613918,2
0.9004479595459998,1.4921928169205785,2
-0.9528216840699315,1.108219403307885,2
0.6077936561778188,0.7242100139847025,2
-0.061371271032840014,-1.2714977983850986,2
0.6825358807109296,-1.0809893431141973,2
-0.9012107383459806,-1.4035555282607675,2
0.29846873972564936,-0.07458264182787389,2
0.8913914295844734,-0.009981900220736861,2
0.9454354010522366,1.0518070510588586,2
-0.7643831828609109,-1.6950948222074658,2
-0.17188581218943,-0.3818220937391743,2
0.4990959535352886,-0.1028205145848915,2
-0.18329424317926168,1.2436628910945728,2
-0.9607033520005643,-1.8476187920896336,2
0.44414567900821567,0.8683263257844374,2
0.9672260358929634,1.2156232208944857,2
0.9599654031917453,-0.1239258284913376,2
-0.30128316255286336,0.23831302509643137,2
-0.8063913625665009,0.8677824737969786,2
0.1072155418805778,-1.9472458185628057,2
0.04384922422468662,1.3728590342216194,2
-0.7589217252098024,-1.7647616759641096,2
-0.45780954184010625,-1.3280373128363863,2
0.35540803894400597,-1.7125031308969483,2
0.4030688004568219,-0.8054669200209901,2
-0.4537736289203167,-1.367409670026973,2
0.36241435166448355,-1.405152004910633,2
-0.39721094351261854,-0.3485936189536005,2
0.28555096313357353,0.14411696267779917,2
0.6103153983131051,-0.8414337814319879,2
0.8750610244460404,-0.22979352960828692,2
0.36097152438014746,-0.2416916546644643,2
0.5310058481991291,0.5407563485205173,2
-0.9642887259833515,-0.5548719434300438,2
-0.6062659025192261,-0.2237372089875862,2
-0.6965460791252553,-1.1925967033021152,2
0.5944192935712636,-1.4746042772894725,2
0.8793416675180197,-1.5032803354552016,2
0.5048871790058911,1.0691921984544024,2
-0.5576684447005391,1.3516937667736784,2
-0.9844480268657207,-0.23833301686681807,2
0.4848804739303887,0.33447175088804215,2
0.09261622047051787,-1.0036296100588515,2
0.11922019207850099,-0.9097331971861422,2
0.33402537228539586,-1.0440959720872343,2
-0.6471465355716646,-0.24106799555011094,2
-0.46605768194422126,1.2067722614156082,2
0.8535059113055468,0.14548405271489173,2
0.9633505675010383,-0.49893731833435595,2
-0.04303903551772237,0.4317393886158243,2
0.3974976325407624,0.6793196427170187,2
0.6980672515928745,-0.17493783112149686,2
-0.29010089533403516,-1.237299024942331,2
-0.6224546143785119,-1.0328865275951102,2
-0.10595227964222431,-1.1317604013020173,2
-0.3646559016779065,-0.7411991340341046,2
0.3958536218851805,-0.7261068618390709,2
-0.7028892179951072,-0.03343171044252813,2
0.846347339451313,-1.1573160964762792,2
-0.4427013290114701,1.1677791604306549,2
-0.04075279273092747,1.4478758421028033,2
-0.8195347907021642,0.526435628067702,2
-0.3485729517415166,0.06755036010872573,2
0.4494700478389859,-1.8855910905404016,2
-0.883264658972621,-0.6637550165178254,2
-0.20982194365933537,-0.8601908463751897,2
0.09891238855198026,0.9134550875751302,2
-0.5790719748474658,-0.5325954798609018,2
-0.048757307697087526,-0.5070983276236802,2
0.4092379864305258,-0.3666296572191641,2
0.6960380068048835,-0.74365883867722,2
-0.3864930337294936,1.3140446149045601,2
-0.7038489389233291,0.15047171129845083,2
-0.6876134937629104,-0.30979798873886466,2
0.2298396942205727,0.4007561960024759,2
0.7720020073466003,-0.5860506339231506,2
0.9992639673873782,-0.1783663936657831,2
0.6517787366174161,-0.05915127694606781,2
0.4826778220012784,-1.577439638436772,2
0.7660640538670123,-0.5196138500468805,2
-0.7175709456205368,0.8503724326146767,2
-0.8001841828227043,-1.462048338726163,2
-0.6664297981187701,-1.7108815689571202,2
-0.5846151779405773,0.7475149679230526,2
-0.20671101519837976,0.5747451407369226,2
-0.9496469534933567,0.6396619864972308,2
-0.5285259862430394,1.0320257340790704,2
0.616412712726742,1.1249454349745065,2
-0.6793677862733603,-0.2051377120660618,2
0.6525104627944529,-1.935124340467155,2
0.15252490807324648,-0.13243070093449205,2
0.43588767806068063,-0.7414499470032752,2
-0.9575812388211489,0.8544618197483942,2
0.11486480804160237,-1.3182493721833453,2
-0.21785451052710414,1.1407055913005024,2
-0.21927134785801172,-0.38307680806610733,2
0.8985382905229926,0.574832497164607,2
0.6936292364262044,-0.39483613485936075,2
0.10023471713066101,-1.9119839562335983,2
-0.37729122396558523,0.564222500892356,2
-0.03018969902768731,-1.9470691132592037,2
-0.8441315055824816,-1.887755558360368,2
-0.6680365041829646,0.9369607262779027,2
0.36801536148414016,-1.074178459122777,2
0.4795412328094244,0.9355952709447592,2
-0.31993181724101305,-0.6869305542204529,2
-0.10862082336097956,-1.8883880584035069,2
-0.24349598167464137,-1.802749133319594,2
0.31582668982446194,-1.861102663911879,2
-0.8770658876746893,-0.15195647033397108,2
0.3407889367081225,-1.350150748505257,2
-0.33928634924814105,-1.9026941048214212,2
-0.26293181302025914,0.03769916167948395,2
0.32360108848661184,0.6422250653849915,2
-0.9550604028627276,-0.5324129300424829,2
0.42731239134445786,-0.8631582341622561,2
0.11657676100730896,0.399040226242505,2
-0.12754815351217985,-0.2863002970116213,2
-0.8665279876440763,-0.2519356337143108,2
0.4886481096036732,0.659917144337669,2
0.4920163596980274,-0.9642758751288056,2
-0.7697382871992886,1.2069976232014596,2
-0.006436397321522236,-0.38348384690470994,2
0.8093998855911195,-0.8479527876479551,2
0.8320543295703828,0.516790128313005,2
-0.1719802338629961,-0.5668535671429709,2
0.18059499748051167,1.4229595508659258,2
-0.45365694304928184,1.3711294636595994,2
0.7211156510747969,0.821698384010233,2
0.344793853815645,1.083281253813766,2
0.2824622937478125,0.6445781891234219,2
0.7309886389411986,-0.18174073635600507,2
0.5179568761959672,-1.282357675372623,2
-0.5764776384457946,1.0517667107051238,2
0.9008688204921782,-0.7719371528364718,2
0.5816072314046323,0.9134035650640726,2
-0.7976118135266006,-0.4554683050373569,2
1.093652971141744,5.173731742809288,3
0.4190781830623428,5.358707295182093,3
-0.3113727351275057,5.434429985355677,3
0.9809911923672578,5.337883160834308,3
-0.6154232289239744,5.104855474052765,3
0.453973383000129,5.043994553606931,3
-0.7071162466278361,4.583367671230258,3
-0.6741072086796396,5.216732510998521,3
0.0039439035959751,3.3094790963369727,3
-0.6775400822912264,3.7613302612928354,3
-0.23769448304503038,4.103949396602874,3
0.060817499194085106,5.690911687748955,3
-0.6814370531833706,4.887623939083058,3
0.12100228270336504,4.1484783850912494,3
1.9766920488481234,4.512791030999992,3
-0.3060597750057299,4.658433761684084,3
-0.812646411332561,4.596827854251591,3
-0.41189141319048017,4.558066084404867,3
1.0974856953693484,3.1291326380039224,3
-0.43326402492718125,4.483218388660046,3
-0.7560534177634052,5.44937102998063,3
-0.74814370096517,4.959732954266113,3
1.069904578667983,5.857088197893288,3
0.939040384039443,4.494179140835632,3
0.8015817201967257,3.239418371781416,3
0.014185527226266221,5.530194511711204,3
0.465606253971368,5.332794371497206,3
-0.08904012502704547,4.758138978723618,3
-0.1601559493374975,5.558473799081185,3
-0.716052810911493,5.091633710711061,3
-0.6758433006926832,4.569232693771156,3
0.2859147857591766,3.774269918353289,3
1.2773203209996098,5.005005759380437,3
1.1394888462642674,5.088068754039733,3
-0.0513474727246039,4.767260441302036,3
-0.200068064087932,4.731531300771137,3
0.7565047997434058,5.439092738838142,3
-0.43550986461370494,4.480134905029139,3
-0.3485887104248747,4.3300322776481535,3
-0.13433281855209997,6.3529501003213475,3
0.548764397108212,4.7194238281240315,3
-0.3337789413723035,4.87569961053342,3
0.24311445581234994,5.5531897363049225,3
-0.8506175346262368,5.209024533282252,3
0.10368674424055076,5.1229182579342885,3
-0.5323200268640957,4.487218444889276,3
-0.09480410865279766,3.8927365513942176,3
-0.3567011827576795,4.449711832512122,3
0.9244123991045714,4.932194866621836,3
0.5394436608450502,6.6625112281040275,3
-1.5257970849313935,4.209982847582661,3
-0.03095613468666229,4.072605250038384,3
0.2968113310851545,5.325113252766549,3
0.6646050502912734,3.751651440549784,3
0.42463826187330483,4.824254373836433,3
-0.7436945488436012,4.210750848023498,3
0.055044468129678364,6.23689263501385,3
0.5375807669648378,5.776645980148503,3
-0.36765119498261456,4.952168003348561,3
1.0859637641361433,3.3456853830461135,3
0.16581214095478164,4.626991169285719,3
0.6026843823671807,4.720275920624203,3
-0.6110589326682228,4.855098573521181,3
0.3466193546417127,4.482111367933062,3
0.6962996720021318,5.379006484694961,3
0.9546105976270514,5.0470905949770195,3
-1.47402738005807,5.544735574351585,3
0.19564450480782095,5.655426340036519,3
-0.021810540814229458,3.553373862356072,3
-0.5703893395423096,3.2616937254715617,3
-0.35273710251891965,4.598063459665758,3
0.2735852305344773,5.149836927086134,3
0.4615339476544295,5.528857184697326,3
0.24234620051645986,7.492260087458552,3
0.21518886636266754,4.34584233235047,3
-0.29190430415552526,3.925279031077631,3
-0.415233614212061,5.068024151436769,3
-0.640505525638026,4.929130537139213,3
0.6968956068277785,5.4545303836650625,3
0.13222769404805598,5.186802523486801,3
-0.632631558505121,5.278124174405606,3
-0.5898406004952376,5.577901134065854,3
-0.0065133726528120986,4.721363508411948,3
-0.9464942923067478,4.060124700202364,3
-0.6584316916379883,4.161380903893661,3
0.11347007808741573,4.334465942892039,3
-0.4099348276131611,5.423526131610056,3
-0.5415351557532997,5.303499345473413,3
0.12353756735879787,5.573360579969466,3
-0.16133647357040484,5.6405056322434906,3
0.9669432091981451,6.309951573447945,3
1.3184564046709926,4.862462474361682,3
0.7925352568499312,5.92787536184219,3
-0.4763950990671563,3.692082654015346,3
-1.2330879643026162,4.091340314002629,3
-0.24986438479881143,3.9354850656182725,3
0.8075331395653725,3.662344881739955,3
1.2365616114364422,3.9004782537703138,3
-0.5428622040997383,4.261521269807311,3
-1.4107844839841794,4.449177051138063,3
0.7293016783470253,5.144497297609648,3
-0.2996581142548784,6.008771433566595,3
-0.4809712804290002,4.255344133926546,3
0.38247515240596824,4.428518711067124,3
1.0230055560790088,4.780365195346862,3
0.2078714577278929,5.281199926575301,3
-0.1078290485967965,4.780610314686991,3
-0.22538709891844946,5.305982946412746,3
1.3155265354461665,4.625381862034196,3
-0.2555349898075841,4.433531959663561,3
0.757537915841657,4.818970190027351,3
-0.5430591616629471,3.8758323251376194,3
-0.025040293426314458,3.8480946754861796,3
0.6719081903562683,5.8262680811184735,3
-0.41923145005934714,4.402606716701595,3
-0.37635720801363187,4.112391392050311,3
-0.9757151518253313,5.222374830965548,3
0.13763938544187823,3.5953995628324606,3
0.10270204459760743,4.837167383708844,3
0.4106070888240592,4.790125674330354,3
-0.8034022344979636,5.496081100106894,3
-0.0031167737790742884,6.376614931710546,3
0.9739108492087613,4.785775418605153,3
1.5696968418125619,4.794228425684254,3
-0.34794066447936606,4.157518642452208,3
-0.7204822193192939,5.05801584083634,3
-0.2331247208694862,3.140936637127942,3
0.5639613175611445,4.114018378006417,3
1.2164622765429545,4.84169222099963,3
-1.032575490667379,4.5528373195568355,3
-0.7024143108132944,5.142729117657009,3
0.8064761543545028,4.292915816079705,3
0.41547804200235466,5.155210799693889,3
0.12096102238124563,5.807694588642826,3
0.6208485828622832,3.7780265978117633,3
-1.5808676786760802,4.673256747942916,3
0.2686067012580316,6.135716622945997,3
-0.16023943732938514,4.716156550109336,3
0.8467793514614042,6.065733331856902,3
2.6884497125078344,5.2924404139057515,3
-0.18351331064363413,4.8921649474691815,3
-0.5699824725102582,3.6191839613415517,3
-1.541877824109883,5.2723900872769605,3
-0.4225339301930429,5.776022983719365,3
0.6253256024598501,4.172709015028552,3
0.8308614547341895,4.615951731479698,3
1.3843160771227563,4.554141303693009,3
-1.4141963981849606,6.003388718411606,3
0.3797074152019906,4.8018865186156825,3
0.09592933099828291,7.069251094589662,3
0.8969350605255141,3.8260505692795177,3
0.5228385750894067,5.226484081174772,3
0.04959379023824727,5.968770216728203,3
-1.7319650855167414,3.5945055330623505,3
0.1613116286220027,5.14783642368411,3
-0.00892761950073024,4.7914931455630745,3
-0.012032727159075393,6.067634847790153,3
1.4166012867445819,4.275285812318271,3
-0.1953040773432394,4.535711553451529,3
-1.272744085026614,5.069330043367136,3
0.4877205155153528,4.7589857749803945,3
-0.34110787873364157,4.649345686582091,3
0.19744367530676318,5.877906361622069,3
-0.6306126718601773,5.596734884411848,3
-0.881895034836874,5.3782653876266515,3
-0.23980123916106064,4.801386761533819,3
0.27339031876800074,5.0250944702026485,3
0.1123745766021073,3.163419220588338,3
-1.2591864393233092,4.5281212494958405,3
-0.6315853057560588,5.025122874589131,3
0.3955931092780393,5.580222608456557,3
-0.9304256511402055,5.608568835928644,3
-1.0204553632236029,5.4159912968466966,3
0.05732173340684316,6.175189136645291,3
-0.3144843692378191,4.995745714963548,3
0.162938628470567,4.9244616507841545,3
-1.115451577471641,5.270153866543868,3
-0.568145086304216,5.211753833153223,3
0.19394502903869584,5.517422647621715,3
-0.4733788570623059,5.407500981785286,3
-0.8203345500702988,4.9844964523265425,3
0.7049532498451312,5.140020581921426,3
-0.3446600893104655,4.361414158184259,3
-0.8309178278980925,5.092175832038678,3
0.011279249147034784,5.287905868809697,3
-0.3146737168861632,4.469036338253661,3
-0.4606237593116982,4.4580093636862435,3
-0.6919879637529972,4.120875493101016,3
-0.33436284524933757,5.075207459008178,3
0.29190592178286434,4.155969893323304,3
0.31822785376771345,5.986492271930971,3
0.793504681289762,5.083270799182681,3
-0.6206095716205128,4.262944954912055,3
1.0790379600810984,5.922232992808894,3
-0.0043148892047920094,6.653557862655711,3
-0.4307297072242846,4.447776122787799,3
0.9446081330099926,5.10030764304637,3
0.8042859076276859,4.462865919140757,3
-0.19463804766480253,4.850399052783677,3
-0.3218229857612557,5.553611513024431,3
-0.6255006859790649,5.380883631988541,3
0.011956032241148332,6.0802081265796915,3
1.1913427958057097,5.049750096250506,3
0.2630230247181536,3.453231238123088,3
-0.05783197641422643,5.184184425103879,3
-0.8148630882107126,5.634234405871486,3
0.835000650871256,5.1795369628961625,3
0.8034345190314414,5.630362646564871,3
0.127707361125991,5.030309187382607,3
-0.3004823237497506,5.777913090701088,3
-1.1380528073390268,5.539196181962174,3
-0.5084043460784491,3.5916259941082167,3
-0.9922753609813315,5.0586378165053665,3
